,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
52,300369,绿盟科技,0.13,,4.9,2.75,-1.43,998.46,,,01-06
53,002711,欧浦智网,0.48,,4.76,10.74,,5728.58,,,01-06
54,300368,汇金股份,0.37,,5.52,6.98,-0.31,1860.16,,,01-06
55,300373,扬杰科技,0.65,,4.78,14.49,0.32,4459.2,,,01-06
56,300367,东方网力,0.36,,5.38,6.93,-2.64,1891.7,,,01-06
57,300372,*欣泰,0.33,,5.23,6.44,-0.78,2283.54,,,01-06
58,300366,创意信息,0.37,,3.93,9.83,-1.27,1840.05,,,01-06
59,002708,光洋股份,0.27,,,5.87,0.01,2710.48,,,01-03
60,300363,博腾股份,0.57,,3.95,15.52,0.74,5511.9,,,01-03
61,002708,光洋股份,0.27,,,5.87,0.01,2710.48,,,01-03
62,603308,应流股份,0.28,,3.34,8.76,0.5,8964.87,,,01-03
63,002709,天赐材料,0.34,17.24,,6.88,0.11,3396.82,17.25,,01-03
64,002706,良信电器,0.62,,5.2,12.77,0.63,4035.56,,,01-02
65,300360,炬华科技,1.09,,,19.51,0.89,8179.82,,,01-02
66,002707,众信旅游,0.61,,4.6,14.19,1.42,3106.75,,,01-02
67,300357,我武生物,0.35,,2.37,16.0,0.32,3152.98,,,12-31
68,002705,新宝股份,0.21,,3.29,6.31,0.52,7618.78,,,12-31
69,603699,纽威股份,0.3,,1.77,18.75,0.12,21293.23,,,12-31
70,300359,全通教育,0.43,,3.31,13.38,0.25,2562.7,,,12-31
71,300358,楚天科技,0.99,,5.84,18.44,1.14,6506.29,,,12-31
72,600958,东方证券,0.12,-7.69,,3.44,,52118.56,-5.51,,10-15
73,600023,浙能电力,0.37,,3.36,10.49,0.78,293629.32,,,10-01
74,601198,东兴证券,0.18,,,,,36649.09,,,09-18
75,000333,美的集团,2.65,,16.91,16.95,3.57,264683.46,52.01,,09-12
76,601558,华锐风电,-0.11,-1200.0,,-3.77,,-45786.04,-1956.02,,08-31
77,600208,新湖中宝,0.04,-20.0,,1.8,,22715.88,-19.45,,08-31
78,600519,贵州茅台,6.98,3.56,,19.19,,724794.47,3.61,,08-31
79,600132,重庆啤酒,0.23,4.55,,7.65,,11288.97,6.28,,08-31
80,600162,香江控股,0.17,-342.86,,8.92,,13387.98,-359.03,,08-31
81,600844,丹化科技,-0.19,-214.88,,-15.44,,-14431.34,-214.87,,08-31
82,600587,新华医疗,0.63,36.96,,7.13,,10905.34,49.73,,08-31
83,601888,中国国旅,0.91,41.49,,13.52,,80450.15,41.52,,08-31
84,600730,中国高科,-0.04,-36.46,,-1.7,,-1293.04,-36.46,,08-31
85,000616,海航投资,0.13,-27.78,,4.78,,19017.06,-9.53,,08-31
86,600702,沱牌舍得,0.08,-84.8,,1.2,,2825.32,-84.81,,08-31
87,600887,伊利股份,0.95,97.92,,14.05,,173796.61,128.22,,08-31
88,600859,王府井,0.8,-3.61,,6.07,,37038.12,-3.6,,08-31
89,000876,新希望,0.49,-14.04,,7.24,,84851.25,-14.86,,08-31
90,600568,中珠医疗,0.12,-43.95,,4.56,,4515.88,25.38,,08-31
91,600336,澳柯玛,0.21,43.52,,17.3,,14505.77,187.06,,08-31
92,600626,申达股份,0.13,1.86,,4.49,,9311.03,1.88,,08-31
93,600074,保千里,-0.11,-25.97,,,,-7570.46,-25.71,,08-31
94,600681,百川能源,-0.03,,,-81.91,,-818.96,-6294.33,,08-31
95,600710,*ST常林,-0.12,-500.0,,-3.75,,-7685.36,-593.5,,08-31
96,600789,鲁抗医药,-0.04,-66.67,,-1.59,,-2397.88,-66.44,,08-31
97,000630,铜陵有色,0.21,-40.0,,2.77,,30178.76,-39.36,,08-31
98,600081,东风科技,0.4,69.73,,15.83,,12393.76,69.68,,08-31
99,600653,申华控股,0.0,4.0,,0.24,,445.53,1.99,,08-31
100,000659,珠海中富,-0.05,-5100.0,,-3.25,,-6723.45,-4607.31,,08-31
101,601996,丰林集团,0.1,25.0,,2.87,,4554.94,29.11,,08-31
102,601600,中国铝业,-0.05,-79.25,,-1.44,,-62380.0,-80.83,,08-31
103,600830,香溢融通,0.11,-9.76,,2.98,,5021.86,-10.37,,08-31
104,600782,新钢股份,-0.16,-42.86,,-3.06,,-22657.59,-41.48,,08-31
105,600257,大湖股份,0.52,1372.47,,30.58,,22386.12,1371.68,,08-31
106,600242,中昌海运,-0.2,40.43,,-16.82,,-5417.01,40.23,,08-31
107,600586,金晶科技,0.05,-155.56,,1.57,,6431.64,-152.37,,08-31
108,600869,智慧能源,0.09,-33.86,,3.08,,9165.59,31.46,,08-31
109,000415,渤海金控,0.23,46.31,,3.95,,28673.78,46.27,,08-31
110,600345,长江通信,0.01,-95.37,,0.19,,229.86,-94.62,,08-31
111,000592,平潭发展,0.02,-170.23,,1.24,,1277.94,-170.23,,08-31
112,600398,海澜之家,0.12,20.0,,3.86,,8060.61,23.14,,08-31
113,600331,宏达股份,-0.09,-48.36,,-13.67,,-9571.7,-48.32,,08-31
114,600734,实达集团,-0.06,456.44,,-13.62,,-1976.93,456.58,,08-31
115,600708,光明地产,0.11,92.94,,4.19,,5720.15,92.75,,08-31
116,600218,全柴动力,0.08,43.12,,2.13,,2222.17,43.9,,08-31
117,600299,安迪苏,-0.97,2.11,,-30.89,,-50943.87,2.82,,08-31
118,600664,哈药股份,0.1,42.86,,2.27,,18233.78,40.46,,08-31
119,600689,上海三毛,0.01,-72.92,,0.72,,259.48,-73.15,,08-31
120,600685,中船防务,0.09,-35.71,,1.34,,5533.41,-37.11,,08-31
121,600128,弘业股份,0.09,-34.99,,1.56,,2131.41,-35.02,,08-31
122,600775,南京熊猫,0.13,58.92,,4.78,,8375.69,60.54,,08-31
123,600811,东方集团,0.32,26.54,4.79,6.88,,52686.03,26.56,,08-31
124,000862,银星能源,-0.17,-318.15,,-15.9,,-4866.3,-318.05,,08-31
125,000566,海南海药,0.12,-50.27,,4.2,,5982.69,0.15,,08-31
126,600640,号百控股,0.09,-44.35,,1.94,,4665.35,-44.31,,08-31
127,600237,铜峰电子,0.04,-57.32,,1.41,,1973.02,-39.85,,08-31
128,601390,中国中铁,0.16,46.43,,4.39,,348801.0,45.91,,08-31
129,600895,张江高科,0.06,25.0,,1.38,,9118.6,23.14,,08-31
130,600833,第一医药,0.08,3.16,,3.82,,1892.63,3.17,,08-31
131,600843,上工申贝,0.07,6.55,,4.26,,3067.43,6.64,,08-31
132,600332,白云山,0.47,73.88,5.04,10.02,1.06,58722.94,170.51,,08-31
133,600295,鄂尔多斯,0.24,-20.0,,4.08,,24985.46,-18.65,,08-31
134,600500,中化国际,0.26,23.81,,5.61,,37726.87,27.83,,08-31
135,600988,赤峰黄金,0.16,5614.29,,11.58,0.39,4482.02,16019.78,,08-31
136,600095,哈高科,-0.07,-7.13,,-3.83,,-2538.11,-7.14,,08-31
137,601618,中国中冶,0.08,-900.0,,3.52,,148041.1,-895.37,,08-31
138,601901,方正证券,0.07,19.42,,2.76,,40484.12,19.35,,08-31
139,600571,信雅达,0.15,38.53,,5.21,,3065.72,38.9,,08-31
140,600010,包钢股份,0.01,0.0,,0.58,,11505.55,64.1,,08-31
141,000996,中国中期,0.03,-48.63,,1.25,,686.83,-48.7,,08-31
142,600039,四川路桥,0.24,4.65,,6.2,,24715.48,4.65,,08-31
143,600162,香江控股,0.17,-342.86,,8.92,,13387.98,-359.03,,08-31
144,601558,华锐风电,-0.11,-1200.0,,-3.77,,-45786.04,-1956.02,,08-31
145,600208,新湖中宝,0.04,-20.0,,1.8,,22715.88,-19.45,,08-31
146,600519,贵州茅台,6.98,3.56,,19.19,,724794.47,3.61,,08-31
147,600132,重庆啤酒,0.23,4.55,,7.65,,11288.97,6.28,,08-31
148,600844,丹化科技,-0.19,-214.88,,-15.44,,-14431.34,-214.87,,08-31
149,600587,新华医疗,0.63,36.96,,7.13,,10905.34,49.73,,08-31
150,601888,中国国旅,0.91,41.49,,13.52,,80450.15,41.52,,08-31
151,600730,中国高科,-0.04,-36.46,,-1.7,,-1293.04,-36.46,,08-31
152,000616,海航投资,0.13,-27.78,,4.78,,19017.06,-9.53,,08-31
153,600702,沱牌舍得,0.08,-84.8,,1.2,,2825.32,-84.81,,08-31
154,600887,伊利股份,0.95,97.92,,14.05,,173796.61,128.22,,08-31
155,600859,王府井,0.8,-3.61,,6.07,,37038.12,-3.6,,08-31
156,000876,新希望,0.49,-14.04,,7.24,,84851.25,-14.86,,08-31
157,600568,中珠医疗,0.12,-43.95,,4.56,,4515.88,25.38,,08-31
158,600336,澳柯玛,0.21,43.52,,17.3,,14505.77,187.06,,08-31
159,600626,申达股份,0.13,1.86,,4.49,,9311.03,1.88,,08-31
160,600074,保千里,-0.11,-25.97,,,,-7570.46,-25.71,,08-31
161,600681,百川能源,-0.03,,,-81.91,,-818.96,-6294.33,,08-31
162,600710,*ST常林,-0.12,-500.0,,-3.75,,-7685.36,-593.5,,08-31
163,601996,丰林集团,0.1,25.0,,2.87,,4554.94,29.11,,08-31
164,600789,鲁抗医药,-0.04,-66.67,,-1.59,,-2397.88,-66.44,,08-31
165,000630,铜陵有色,0.21,-40.0,,2.77,,30178.76,-39.36,,08-31
166,600081,东风科技,0.4,69.73,,15.83,,12393.76,69.68,,08-31
167,600653,申华控股,0.0,4.0,,0.24,,445.53,1.99,,08-31
168,000659,珠海中富,-0.05,-5100.0,,-3.25,,-6723.45,-4607.31,,08-31
169,000415,渤海金控,0.23,46.31,,3.95,,28673.78,46.27,,08-31
170,601600,中国铝业,-0.05,-79.25,,-1.44,,-62380.0,-80.83,,08-31
171,600830,香溢融通,0.11,-9.76,,2.98,,5021.86,-10.37,,08-31
172,600782,新钢股份,-0.16,-42.86,,-3.06,,-22657.59,-41.48,,08-31
173,600257,大湖股份,0.52,1372.47,,30.58,,22386.12,1371.68,,08-31
174,600242,中昌海运,-0.2,40.43,,-16.82,,-5417.01,40.23,,08-31
175,600586,金晶科技,0.05,-155.56,,1.57,,6431.64,-152.37,,08-31
176,600869,智慧能源,0.09,-33.86,,3.08,,9165.59,31.46,,08-31
177,600218,全柴动力,0.08,43.12,,2.13,,2222.17,43.9,,08-31
178,600345,长江通信,0.01,-95.37,,0.19,,229.86,-94.62,,08-31
179,000592,平潭发展,0.02,-170.23,,1.24,,1277.94,-170.23,,08-31
180,600242,中昌海运,-0.2,40.43,,-16.82,,-5417.01,40.23,,08-31
181,600586,金晶科技,0.05,-155.56,,1.57,,6431.64,-152.37,,08-31
182,600869,智慧能源,0.09,-33.86,,3.08,,9165.59,31.46,,08-31
183,000415,渤海金控,0.23,46.31,,3.95,,28673.78,46.27,,08-31
184,000503,海虹控股,0.01,-30.43,,0.56,,720.13,-30.18,,08-30
185,600798,宁波海运,-0.03,-66.05,,-1.17,,-2243.68,-66.13,,08-30
186,600004,白云机场,0.39,15.98,,6.06,,45134.57,16.0,,08-30
187,000982,中银绒业,0.25,4.17,,10.09,,18093.66,33.28,,08-30
188,601918,*ST新集,0.07,-86.0,,1.48,,13090.01,-85.84,,08-30
189,600608,ST沪科,-0.07,-12.5,,,,-2438.5,-8.49,,08-30
190,000825,太钢不锈,0.06,-8.1,,1.37,,33332.75,-8.83,,08-30
191,601398,工商银行,0.4,14.29,3.35,11.63,,13834700.0,12.33,,08-30
192,600881,亚泰集团,0.1,-44.44,,2.3,,18685.35,-44.1,,08-30
193,600871,石化油服,-0.12,127.78,2.02,-5.92,-0.18,-49144.5,126.92,10转5,08-30
194,000789,万年青,0.32,121.61,,7.49,,13255.99,129.02,,08-30
195,600191,华资实业,0.05,-246.48,,1.52,,2522.14,-246.53,,08-30
196,600966,博汇纸业,0.0,-93.75,,0.08,,238.92,-93.7,,08-30
197,600874,创业环保,0.08,0.0,,3.05,,11616.9,1.06,,08-30
198,601968,宝钢包装,0.09,0.0,,4.34,,5886.32,5.09,,08-30
199,600360,华微电子,0.04,26.67,,1.49,,2618.89,41.04,,08-30
200,000338,潍柴动力,1.04,-8.77,,8.06,,208496.74,9.89,10派1,08-30
201,600098,广州发展,0.19,2.46,,4.02,,52553.55,19.72,,08-30
202,600555,海航创新,-0.02,-300.0,,-1.41,,-2259.06,-227.05,,08-30
203,002165,红宝丽,0.01,-88.89,,0.68,,668.94,-86.62,,08-30
204,600169,太原重工,-0.02,-48.02,,-0.89,,-4767.29,-48.1,,08-30
205,601005,重庆钢铁,-0.64,72.19,,-30.86,,-111597.8,72.21,,08-30
206,300370,安控科技,0.08,-169.76,4.52,1.69,,331.48,-169.78,,08-30
207,600835,上海机电,0.28,-48.15,,5.44,,28417.1,-48.34,,08-30
208,000735,罗牛山,-0.02,-353.49,,-1.14,,-1920.19,-352.7,,08-30
209,000712,锦龙股份,0.11,-22.63,,2.14,,4751.08,14.16,,08-30
210,000902,新洋丰,-0.13,78.08,,-17.29,,-3296.87,74.39,,08-30
211,002024,苏宁云商,0.1,-60.11,,2.55,,73376.5,-58.17,,08-30
212,002565,上海绿新,0.27,58.82,,5.38,,9260.98,57.9,,08-30
213,002269,美邦服饰,0.22,-48.84,,5.24,,22247.77,-48.52,,08-30
214,600600,青岛啤酒,1.03,38.34,,10.56,,139488.12,38.46,,08-30
215,600037,歌华有线,0.15,23.1,,2.76,,15425.69,23.12,,08-30
216,000987,广州友谊,0.47,-11.32,,8.43,,16727.74,-12.68,,08-30
217,601238,广汽集团,0.19,-20.83,,3.85,,121826.63,-17.76,10派0.6,08-30
218,601801,皖新传媒,0.31,24.0,,6.65,,28542.16,23.71,,08-30
219,000880,潍柴重机,0.12,-36.84,,2.85,,3211.76,-39.99,,08-30
220,002440,闰土股份,0.67,81.08,,6.15,,25560.14,84.74,10转10,08-30
221,600848,上海临港,0.01,27.72,,2.78,,513.11,27.7,,08-30
222,600847,万里股份,-0.02,-146.36,,-3.67,,-181.1,-146.38,,08-30
223,601006,大秦铁路,0.44,7.32,,8.94,,648013.91,6.84,,08-30
224,600985,雷鸣科化,0.26,85.71,,4.83,,4477.88,154.18,,08-30
225,600779,水井坊,0.27,-41.62,,6.91,,13403.54,-41.69,,08-30
226,000596,古井贡酒,0.75,-8.54,,10.94,,37575.28,-9.18,,08-30
227,000733,振华科技,0.13,44.44,,2.15,,4661.19,46.14,,08-30
228,600583,海油工程,0.21,250.0,,7.69,,81960.55,265.07,,08-30
229,600678,四川金顶,-0.01,-93.98,,-6.0,,-313.39,-93.99,,08-30
230,000898,鞍钢股份,0.1,-135.53,,1.5,,70200.0,-135.53,,08-30
231,603003,龙宇燃油,-0.17,-170.83,,-4.08,,-3370.8,-192.56,,08-30
232,600738,兰州民百,0.18,21.23,,6.68,,6530.82,70.72,,08-30
233,600795,国电电力,0.17,120.51,,7.98,,295883.65,146.33,,08-30
234,000993,闽东电力,0.15,50.0,,3.46,,5495.06,43.26,,08-30
235,601988,中国银行,0.29,11.54,3.04,9.47,,8072100.0,12.74,,08-30
236,000698,沈阳化工,-0.19,34.06,,-4.08,,-12259.84,34.58,,08-30
237,600221,海南航空,0.09,-21.67,,2.71,,64515.9,29.28,,08-30
238,600850,华东电脑,0.22,-365.19,,5.89,,6936.85,-599.18,,08-30
239,000782,美达股份,0.02,-59.18,,0.72,,749.39,-62.18,,08-30
240,000712,锦龙股份,0.11,-22.63,,2.14,,4751.08,14.16,,08-30
241,000902,新洋丰,-0.13,78.08,,-17.29,,-3296.87,74.39,,08-30
242,002024,苏宁云商,0.1,-60.11,,2.55,,73376.5,-58.17,,08-30
243,002565,上海绿新,0.27,58.82,,5.38,,9260.98,57.9,,08-30
244,002269,美邦服饰,0.22,-48.84,,5.24,,22247.77,-48.52,,08-30
245,600600,青岛啤酒,1.03,38.34,,10.56,,139488.12,38.46,,08-30
246,600037,歌华有线,0.15,23.1,,2.76,,15425.69,23.12,,08-30
247,000987,广州友谊,0.47,-11.32,,8.43,,16727.74,-12.68,,08-30
248,601238,广汽集团,0.19,-20.83,,3.85,,121826.63,-17.76,10派0.6,08-30
249,601801,皖新传媒,0.31,24.0,,6.65,,28542.16,23.71,,08-30
250,000880,潍柴重机,0.12,-36.84,,2.85,,3211.76,-39.99,,08-30
251,002440,闰土股份,0.67,81.08,,6.15,,25560.14,84.74,10转10,08-30
252,600848,上海临港,0.01,27.72,,2.78,,513.11,27.7,,08-30
253,600847,万里股份,-0.02,-146.36,,-3.67,,-181.1,-146.38,,08-30
254,601006,大秦铁路,0.44,7.32,,8.94,,648013.91,6.84,,08-30
255,600985,雷鸣科化,0.26,85.71,,4.83,,4477.88,154.18,,08-30
256,600779,水井坊,0.27,-41.62,,6.91,,13403.54,-41.69,,08-30
257,000596,古井贡酒,0.75,-8.54,,10.94,,37575.28,-9.18,,08-30
258,000733,振华科技,0.13,44.44,,2.15,,4661.19,46.14,,08-30
259,600583,海油工程,0.21,250.0,,7.69,,81960.55,265.07,,08-30
260,600678,四川金顶,-0.01,-93.98,,-6.0,,-313.39,-93.99,,08-30
261,000898,鞍钢股份,0.1,-135.53,,1.5,,70200.0,-135.53,,08-30
262,603003,龙宇燃油,-0.17,-170.83,,-4.08,,-3370.8,-192.56,,08-30
263,600738,兰州民百,0.18,21.23,,6.68,,6530.82,70.72,,08-30
264,600795,国电电力,0.17,120.51,,7.98,,295883.65,146.33,,08-30
265,000993,闽东电力,0.15,50.0,,3.46,,5495.06,43.26,,08-30
266,601988,中国银行,0.29,11.54,3.04,9.47,,8072100.0,12.74,,08-30
267,000698,沈阳化工,-0.19,34.06,,-4.08,,-12259.84,34.58,,08-30
268,600221,海南航空,0.09,-21.67,,2.71,,64515.9,29.28,,08-30
269,600850,华东电脑,0.22,-365.19,,5.89,,6936.85,-599.18,,08-30
270,000782,美达股份,0.02,-59.18,,0.72,,749.39,-62.18,,08-30
271,000021,深科技,0.07,32.34,,2.18,,8749.69,32.25,,08-30
272,600410,华胜天成,0.09,-23.18,,2.32,,5545.83,-23.55,,08-30
273,600613,神奇制药,0.2,150.0,,7.35,,3850.01,209.38,,08-30
274,600725,*ST云维,-0.57,-2.46,,-29.23,,-34918.37,-3.04,,08-30
275,000534,万泽股份,0.05,-31.83,,1.94,,2252.45,-24.33,,08-30
276,601919,中国远洋,-0.1,-79.17,,-4.07,,-99000.38,-79.68,,08-30
277,600753,东方银星,-0.0,-0.0,,-0.4,,-40.48,7.84,,08-30
278,600806,*ST昆机,-0.08,-1307.35,,-3.36,,-4360.98,-1313.91,,08-30
279,600780,通宝能源,0.18,6.57,,5.83,,21030.43,6.58,,08-30
280,600395,盘江股份,0.2,-78.49,,4.27,,32626.79,-67.73,,08-30
281,000153,丰原药业,0.04,0.73,,1.35,,1187.09,10.91,,08-30
282,600030,中信证券,0.19,-5.0,,2.42,,210967.36,-6.18,,08-30
283,601669,中国电建,0.23,10.72,,7.01,,223038.85,10.72,,08-30
284,000625,长安汽车,0.29,141.67,,8.23,,133096.98,133.49,,08-30
285,000928,中钢国际,-0.63,291.36,,-25.16,,-17682.09,291.3,,08-30
286,600104,上汽集团,1.04,6.34,,9.07,,1146619.65,6.33,,08-30
287,600597,光明乳业,0.12,31.16,,3.65,,14796.82,53.06,,08-30
288,001896,豫能控股,0.17,-224.64,,16.08,,10875.91,-222.84,,08-29
289,002408,齐翔腾达,0.34,25.93,,6.06,,19144.57,26.58,,08-29
290,002061,*ST江化,0.07,-79.33,,2.15,,2275.46,-50.57,,08-29
291,002010,传化股份,0.13,-13.33,,3.83,,6382.82,-13.78,,08-29
292,600018,上港集团,0.11,13.23,,5.2,,255073.19,13.19,,08-29
293,600639,浦东金桥,0.21,4.22,,4.51,,19723.03,4.25,,08-29
294,002547,春兴精工,0.06,100.0,,2.16,,1657.58,100.59,,08-29
295,002297,博云新材,0.06,-44.4,,2.93,,1785.3,-18.19,,08-29
296,002264,新华都,0.03,-80.78,,1.33,,1759.8,-80.57,,08-29
297,002467,二六三,0.26,73.33,,4.9,,6350.91,71.68,,08-29
298,000157,中联重科,0.38,-47.91,,6.88,,290591.43,-48.31,,08-29
299,002103,广博股份,0.03,-42.31,,0.95,,705.8,-38.08,,08-29
300,000587,金洲慈航,0.1,-23.08,,5.44,,5848.44,-18.66,,08-29
301,600108,亚盛集团,0.07,5.21,,2.98,,12972.96,15.67,,08-29
302,600201,生物股份,0.56,143.48,,13.64,,15657.83,143.07,,08-29
303,000007,全新好,0.0,-85.14,,0.33,,94.81,-85.15,,08-29
304,002605,姚记扑克,0.31,-37.71,,7.15,,5708.04,23.91,,08-29
305,002268,卫士通,-0.02,61.6,,-0.67,,-348.06,61.34,,08-29
306,000932,华菱钢铁,-0.13,-70.6,,-3.92,,-38347.42,-70.61,,08-29
307,600467,好当家,0.09,-35.71,,2.27,,6509.08,-36.99,,08-29
308,002048,宁波华翔,0.32,33.33,,5.28,,16774.38,28.43,,08-29
309,002358,森源电气,0.32,39.13,,9.15,,11008.98,37.92,,08-29
310,300362,天翔环境,,,,,,1587.13,-1.64,,08-29
311,000504,*ST生物,-0.04,1466.67,,-10.55,,-1318.46,1483.4,,08-29
312,002381,双箭股份,0.28,-9.68,,6.55,,6498.53,77.85,,08-29
313,600760,*ST黑豹,-0.09,-43.75,,-4.37,,-3127.9,-43.03,,08-29
314,002030,达安基因,0.12,33.33,,9.45,,5688.04,49.3,,08-29
315,600707,彩虹股份,-0.08,-20.52,,-2.98,,-5678.16,-20.42,,08-29
316,601011,宝泰隆,0.01,-96.11,,0.14,,389.14,-96.13,,08-29
317,600186,莲花健康,-0.1,-679.39,,-11.86,,-10151.7,-679.9,,08-29
318,002141,蓉胜超微,0.01,-253.61,,0.6,,185.56,-253.53,,08-29
319,600683,京投发展,-0.01,-94.12,,-0.57,,-1041.92,-91.83,,08-29
320,600688,上海石化,0.06,-136.75,,2.67,,43802.0,-136.67,10派0.5转5,08-29
321,600651,飞乐音响,0.03,-75.47,,1.66,,1894.26,-71.04,,08-29
322,002461,珠江啤酒,0.04,-42.86,,0.82,,2677.92,-39.44,,08-29
323,002229,鸿博股份,0.09,13.74,,3.21,,2642.8,13.73,,08-29
324,002606,大连电瓷,0.03,-2242.86,,0.76,,549.6,-3336.64,,08-29
325,600875,东方电气,0.59,-4.84,,7.29,,118615.49,-4.65,,08-29
326,002203,海亮股份,0.18,63.16,,4.95,,13678.37,63.2,,08-29
327,002603,以岭药业,0.27,3.85,,3.87,,15166.79,6.97,,08-29
328,000687,华讯方舟,-0.06,-1116.67,,-2.97,,-4593.27,-1185.74,,08-29
329,600420,现代制药,0.25,33.62,,7.73,,7263.02,33.61,,08-29
330,002399,海普瑞,0.31,-24.39,,3.12,,25026.57,-24.09,,08-29
331,600275,武昌鱼,-0.02,-138.88,,-4.7,,-1163.62,-138.83,,08-29
332,002425,凯撒股份,0.11,-21.58,,3.19,,3018.62,1.17,,08-29
333,002352,鼎泰新材,0.32,3.23,,3.39,,2455.98,1.69,10派2.5,08-29
334,002293,罗莱生活,0.49,-48.42,,7.05,,13710.59,2.56,,08-29
335,000955,欣龙控股,-0.02,62.6,,-3.67,,-979.82,125.28,,08-29
336,600091,ST明科,-0.15,15.38,,-9.34,,-4985.82,10.89,,08-29
337,000671,阳光城,0.14,-22.22,,6.32,,14058.08,46.9,,08-29
338,600262,北方股份,0.44,-20.94,,6.78,,7427.86,-20.92,,08-29
339,000988,华工科技,0.03,-78.57,,0.86,,2258.92,-82.36,,08-29
340,601699,潞安环能,0.41,-48.1,,5.69,,94280.18,-48.38,,08-29
341,002479,富春环保,0.14,-49.84,,5.26,,10529.13,-13.54,,08-29
342,000541,佛山照明,0.16,14.29,,5.63,,15304.73,13.77,,08-29
343,601616,广电电气,0.03,-12.5,,1.05,,2673.35,24.06,,08-29
344,601288,农业银行,0.28,12.0,2.43,11.61,-0.4,9235200.0,14.72,,08-29
345,600884,杉杉股份,0.23,2.27,,2.97,,9259.66,2.59,,08-29
