,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
137,300451,创业软件,0.02,,,,,105.77,,,04-24
138,002740,爱迪尔,0.19,,,3.86,,1046.44,,,04-24
139,002743,富煌钢构,0.03,,,0.48,,229.14,,,04-24
140,002724,海洋王,0.09,,,3.16,,3225.57,,,04-24
141,300450,先导智能,-0.05,,,-1.13,,-189.58,,,04-24
142,002751,易尚展示,0.09,,,2.16,-1.3,489.83,,,04-23
143,300410,正业科技,0.04,,,0.76,-0.22,169.1,,,04-23
144,300396,迪瑞医疗,0.14,,,4.0,-0.19,1627.06,,,04-23
145,300403,地尔汉宇,0.27,,,6.09,0.14,2669.92,,,04-23
146,002745,木林森,0.23,,,8.34,,9010.7,,,04-23
147,300442,普丽盛,0.13,,,2.43,-0.32,1004.73,,,04-23
148,300404,博济医药,0.06,,,2.0,-0.21,320.52,,,04-23
149,002733,雄韬股份,0.15,,,2.38,,1499.79,,,04-23
150,603567,珍宝岛,0.03,,,0.56,,981.45,,,04-23
151,300448,浩云科技,-0.24,,,-7.75,-1.2,-1431.94,,,04-23
152,300438,鹏辉能源,0.16,,,2.42,0.0,985.27,,,04-23
153,300423,鲁亿通,0.07,,,2.52,-0.73,439.72,,,04-23
154,002732,燕塘乳业,0.09,,,3.2,,1080.5,,,04-23
155,002748,世龙实业,0.31,,,5.61,,2786.28,,,04-23
156,002750,龙津药业,0.22,,,3.58,,1100.93,,,04-23
157,300440,运达科技,-0.16,,,-3.0,-0.24,-1359.67,,,04-22
158,603883,老百姓,0.28,,,6.65,0.41,5570.6,,,04-22
159,603788,宁波高发,0.23,,,6.86,,2335.56,,,04-22
160,300446,乐凯新材,0.43,,,10.15,0.52,1974.76,,,04-22
161,603678,火炬电子,0.16,,,3.78,,1978.73,,,04-22
162,603019,中科曙光,-0.19,,,-6.27,,-4356.89,,,04-22
163,002739,万达院线,0.43,,,9.23,,21270.19,,,04-22
164,300441,鲍斯股份,0.09,,,4.09,0.13,590.86,,,04-22
165,300416,苏试试验,-0.03,,,-0.58,-0.42,-129.63,,,04-22
166,300437,清水源,0.18,,,4.2,-0.46,884.63,,,04-22
167,300419,浩丰科技,0.37,,,5.55,-0.63,1135.34,,,04-22
168,300422,博世科,0.03,,,0.86,-0.59,152.92,,,04-22
169,300439,美康生物,0.31,,,8.21,-0.24,2621.32,,,04-21
170,300436,广生堂,0.36,,,15.05,0.34,2025.31,,,04-21
171,603818,曲美家居,0.06,,,1.83,,1020.92,,,04-21
172,300443,金雷风电,0.31,,,4.21,-0.31,1415.27,,,04-21
173,603015,弘讯科技,0.14,,,3.93,,2040.92,,,04-21
174,300424,航新科技,0.1,,,2.67,-0.99,1037.68,,,04-21
175,300449,汉邦高科,-0.22,,,-4.6,-3.6,-1185.45,,,04-21
176,300395,菲利华,0.26,,,3.87,0.1,1266.62,,,04-21
177,002737,葵花药业,0.67,,,8.46,,7320.12,,,04-21
178,300435,中泰股份,0.18,,,3.53,-0.38,1050.47,,,04-21
179,002752,昇兴股份,0.06,,,2.39,0.06,2052.41,,,04-21
180,300409,道氏技术,0.15,,,2.75,-0.65,707.06,,,04-21
181,300412,迦南科技,0.06,,,1.46,0.02,250.11,,,04-21
182,603558,健盛集团,0.28,,,5.58,,1653.05,,,04-20
183,300399,京天利,0.26,,,4.99,-0.14,1566.99,,,04-17
184,300393,中来股份,0.4,,,12.95,-0.01,3794.56,,,04-16
185,002742,三圣特材,0.11,,,1.3,,783.93,,,04-09
186,601368,绿城水务,,,,,,,,,01-23
187,300401,花园生物,0.09,,8.18,1.07,0.22,591.23,,,09-16
188,603018,设计股份,0.5,,9.69,5.31,-0.84,3908.1,,,09-16
189,002736,国信证券,,,,,,93745.37,9.26,,09-15
190,601127,小康股份,,,,,,10057.7,,,08-26
191,300408,三环集团,0.31,,4.65,6.4,0.51,11676.76,,,08-20
192,603306,华懋科技,0.22,,,5.65,0.21,2344.27,,,08-20
193,300392,腾信股份,0.23,,7.04,3.26,-0.68,1083.14,,,08-20
194,601611,中国核建,,,,,,12666.45,,,08-06
195,000166,申万宏源,0.08,,,,,56708.97,,,07-26
196,603609,禾丰牧业,,,,,,1971.34,20.37,,07-18
197,300388,国祯环保,,,,,,903.85,7.14,,07-15
198,300384,三联虹普,0.72,342.46,,,,2876.02,342.37,,07-15
199,601579,会稽山,0.16,,,4.83,,4696.14,-19.98,,07-15
200,002728,台城制药,,,,,,2298.62,4.04,,07-15
201,603126,中材节能,,,,,,2001.57,14.65,,07-15
202,300391,康跃科技,0.11,-15.38,,2.68,,535.97,-16.33,,07-15
203,603111,康尼机电,,,,,,2590.33,-605.6,,07-15
204,002560,通达股份,0.06,20.0,,0.61,,747.33,36.24,,07-15
205,300390,天华超净,,,,,,975.64,21.92,,07-15
206,603100,川仪股份,0.08,14.29,,,,2419.67,21.04,,07-15
207,300389,艾比森,0.45,34.23,,10.55,,2825.12,34.51,,07-15
208,603099,长白山,,,,,,-1059.32,-8.84,,07-15
209,600247,ST成城,-0.02,-866.67,1.11,-2.08,,-787.48,-1031.8,,06-28
210,600966,博汇纸业,0.02,774.07,,0.41,,1192.56,768.44,,06-24
211,300434,金石东方,0.18,,3.89,4.48,0.09,899.9,,,06-23
212,300387,富邦股份,0.26,8.33,,4.19,,1248.29,6.57,,06-16
213,603168,莎普爱思,,,,,,3303.95,44.72,,06-11
214,603369,今世缘,,,,,,27312.36,-12.49,,06-11
215,603328,依顿电子,,,,,,7580.17,0.47,,06-10
216,002726,龙大肉食,0.24,-17.24,,4.26,,3926.22,-18.24,,06-10
217,300503,昊志机电,0.1,,5.24,1.87,-0.18,728.61,,,06-10
218,603009,北特科技,,,,,,1104.83,33.7,,06-10
219,603006,联明股份,,,,,,1682.32,-2.29,,06-10
220,300386,飞天诚信,,,,,,3499.63,6.38,,06-10
221,300385,雪浪环境,,,,,,829.34,-4.86,,06-10
222,002727,一心堂,0.4,18.34,,7.19,,7808.97,18.24,,06-10
223,300432,富临精工,0.38,,3.29,11.83,0.21,3432.21,,,05-06
224,600120,浙江东方,0.28,0.0,,3.37,,13972.75,0.06,,04-30
225,300355,蒙草生态,0.1,400.0,5.52,2.01,-0.53,2185.96,567.51,,04-30
226,600738,兰州民百,0.09,-19.47,2.88,3.22,-0.18,3367.15,-19.05,,04-30
227,000511,*ST烯碳,0.01,41.86,,0.42,,706.94,42.01,,04-30
228,000887,中鼎股份,0.12,-45.0,,6.02,,13436.52,3.38,,04-30
229,600333,长春燃气,0.0,-90.0,,0.07,,131.69,-86.61,,04-30
230,600091,ST明科,-0.1,66.67,,-7.6,,-3283.22,57.85,,04-30
231,000981,银亿股份,0.11,37.5,,2.27,,9775.42,45.13,,04-30
232,600547,山东黄金,0.07,-82.5,,1.09,,9307.39,-83.78,,04-30
233,600532,宏达矿业,0.04,-20.0,,1.57,,1680.09,-8.77,,04-30
234,600145,*ST新亿,-0.0,-206.25,,,,-63.06,-205.18,,04-30
235,600031,三一重工,0.11,-47.62,,3.4,,82715.1,-47.39,,04-30
236,601699,潞安环能,0.1,-59.2,,1.35,,23401.15,-59.3,,04-30
237,000895,双汇发展,0.49,-28.94,,7.37,,107763.23,42.13,,04-30
238,600128,弘业股份,0.01,58.14,,0.24,,334.81,57.59,,04-30
239,600155,宝硕股份,-0.03,-47.62,0.16,-18.5,-0.27,-1359.69,-47.37,,04-30
240,601018,宁波港,0.05,0.0,2.3,2.26,0.04,65873.0,4.43,,04-30
241,600981,汇鸿集团,0.01,-16.52,,0.53,,496.07,-16.65,,04-30
242,600995,文山电力,0.13,8.33,,4.54,,6181.33,9.19,,04-30
243,600221,海南航空,0.01,-52.33,,0.67,,17462.7,-5.01,,04-30
244,601616,广电电气,0.01,-11.84,,0.25,,626.72,-11.58,,04-30
245,600969,郴电国际,0.08,16.81,,1.09,,1694.85,16.62,,04-30
246,600884,杉杉股份,0.05,23.68,,0.61,,1940.74,23.8,,04-30
247,000906,物产中拓,0.06,20.0,,1.92,,2012.3,24.34,,04-30
248,600819,耀皮玻璃,0.01,100.0,,0.35,,1124.04,136.53,,04-30
249,000837,秦川机床,-0.02,-532.14,,-0.78,,-843.92,-532.21,,04-30
250,600381,ST春天,-0.01,-196.92,,,,-1002.77,-196.36,,04-30
251,600764,中电广通,-0.0,-114.29,,-0.05,,-29.71,-112.13,,04-30
252,300277,海联讯,-0.12,-1687.84,3.71,-3.12,0.01,-1574.02,-1694.05,,04-30
253,000061,农产品,-0.01,-195.71,,-0.23,,-1138.05,-205.05,,04-30
254,002647,宏磊股份,-0.03,-142.86,,-0.4,,-424.5,-136.86,,04-30
255,000626,如意集团,0.07,-13.92,,3.35,,1439.45,-13.93,,04-30
256,000426,兴业矿业,0.2,693.5,,4.18,,11652.35,981.95,,04-30
257,600012,皖通高速,0.16,12.64,,3.86,,26007.66,12.67,,04-30
258,600596,新安股份,0.06,-63.34,,0.93,,4094.4,-63.35,,04-30
259,600633,浙报传媒,0.23,130.0,,3.74,,13443.97,227.2,,04-30
260,600655,豫园商城,0.12,-15.94,,2.5,,16668.49,-15.8,,04-30
261,601777,力帆股份,0.12,34.19,,2.02,,11620.91,42.55,,04-30
262,600662,强生控股,0.03,-24.87,,0.92,,3082.15,-25.06,,04-30
263,600106,重庆路桥,0.06,6.73,,2.2,,5033.94,6.64,,04-30
264,000652,泰达股份,0.0,11.11,,0.07,,149.98,14.29,,04-30
265,600725,*ST云维,-0.25,11.87,,-11.55,,-15106.73,11.72,,04-30
266,000536,华映科技,0.14,25.8,,3.83,,9633.97,25.81,,04-30
267,600165,新日恒力,0.22,1561.54,4.01,5.55,0.07,5928.4,1600.06,,04-30
268,600195,中牧股份,0.25,-22.73,,4.04,,10665.52,-14.86,,04-30
269,601919,中国远洋,-0.18,-5.26,,-8.08,,-188014.89,-5.42,,04-30
270,002435,长江润发,0.05,-56.48,,1.26,,1053.12,-30.58,,04-30
271,000513,丽珠集团,0.48,-4.0,,4.2,,14335.08,-2.31,,04-30
272,000403,ST生化,0.38,322.22,,25.73,,10383.4,311.37,,04-30
273,601218,吉鑫科技,0.0,-47.83,,0.1,,234.13,11.95,,04-30
274,600280,中央商场,0.17,-80.91,,7.32,,9883.09,-23.58,,04-30
275,000611,*ST天首,-0.0,-94.62,,-0.04,,-22.26,-94.71,,04-30
276,600599,熊猫金控,0.05,-1040.0,,1.19,,788.46,-1265.71,,04-30
277,600306,*ST商城,-0.31,24.0,,-136.08,,-5445.13,22.24,,04-30
278,600775,南京熊猫,0.03,-16.43,,0.85,,2651.82,16.73,,04-30
279,600811,东方集团,0.13,-30.24,5.2,2.62,0.19,22425.43,-30.23,,04-30
280,600325,华发股份,0.01,-90.57,,0.09,,549.5,-93.66,,04-30
281,000422,湖北宜化,0.05,-54.7,,0.77,,4713.88,-55.0,,04-30
282,600747,大连控股,-0.02,-9.09,,-2.91,,-2150.56,-8.94,,04-30
283,300269,联建光电,0.04,-33.33,4.89,0.84,-0.38,480.36,16.67,,04-30
284,600416,湘电股份,0.0,-80.0,,0.07,,139.11,-83.93,,04-30
285,600461,洪城水业,0.08,20.43,,1.53,,2782.44,28.02,,04-30
286,600634,中技控股,0.03,-188.24,,0.45,,1004.19,-440.29,,04-30
287,000782,美达股份,-0.05,-225.0,,-2.06,,-1898.89,-228.77,,04-30
288,600491,龙元建设,0.05,26.58,,1.52,,4739.96,26.74,,04-30
289,000058,深赛格,0.03,9.58,,1.8,,2244.96,9.57,,04-30
290,000021,深科技,-0.08,-418.22,,-2.41,,-11567.36,-455.56,,04-30
291,000862,银星能源,-0.04,-357.31,,-7.07,,-1245.45,-357.15,,04-30
292,600019,宝钢股份,0.09,-10.0,,1.36,,151004.84,-7.23,,04-30
293,000566,海南海药,0.09,12.5,,2.82,,4257.16,6.39,,04-30
294,600711,盛屯矿业,-0.04,100.0,5.32,-0.81,-0.6,-1962.11,140.62,,04-30
295,000912,泸天化,-0.13,-1544.44,,-4.16,,-7624.42,-1483.33,,04-30
296,601866,中海集运,0.01,-108.98,,0.26,,6139.33,-108.91,,04-30
297,600085,同仁堂,0.16,10.27,,4.11,,21080.76,11.18,,04-30
298,600667,太极实业,-0.01,-450.0,,-0.57,,-886.28,-530.01,,04-30
299,000677,恒天海龙,-0.12,-174.15,,-21.63,,-10183.58,-173.91,,04-30
300,600487,亨通光电,0.2,26.42,,1.55,,4241.85,26.67,,04-30
301,000630,铜陵有色,0.08,-27.27,,0.98,,10978.43,-30.71,,04-30
302,600329,中新药业,0.14,-12.5,,4.14,,10234.11,-13.61,,04-30
303,600611,大众交通,0.05,2.13,,1.35,,7509.44,0.97,,04-30
304,600081,东风科技,0.22,242.5,,7.96,,6949.4,242.78,,04-30
305,600653,申华控股,-0.02,-456.72,1.14,-2.08,-0.0,-4168.77,-457.61,,04-30
306,000659,珠海中富,0.05,-200.0,,6.04,,6705.32,-210.88,,04-30
307,601126,四方股份,0.02,-37.95,,0.28,,905.23,-37.82,,04-30
308,600751,天海投资,-0.01,-52.23,,,,-956.6,-13.31,,04-30
309,601009,南京银行,0.48,20.0,9.58,5.16,12.57,141979.17,19.13,,04-30
310,601996,丰林集团,0.03,200.0,,0.82,,1346.18,197.38,,04-30
311,600265,*ST景谷,-0.07,-41.67,0.36,-18.86,-0.14,-964.88,-39.37,,04-30
312,000520,长航凤凰,0.02,-108.45,,,,1603.36,-108.43,,04-30
313,601600,中国铝业,-0.16,128.57,,-5.1,,-215652.7,121.17,,04-30
314,600830,香溢融通,0.05,-20.69,,1.16,,2103.64,-19.53,,04-30
315,000957,中通客车,0.78,1460.0,,18.99,,18692.16,1427.04,,04-30
316,000599,青岛双星,0.02,66.67,,0.51,,796.82,67.89,,04-30
317,000899,赣能股份,0.15,-19.22,,5.48,,9945.13,-19.24,,04-30
318,600782,新钢股份,-0.02,-75.0,,-0.29,,-2220.74,-80.88,,04-30
319,600257,大湖股份,0.03,19.16,,1.41,,1087.39,18.98,,04-30
320,600425,青松建化,-0.09,-40.0,,-2.45,,-13051.59,25.59,,04-30
321,601336,新华保险,0.5,6.38,13.1,3.89,8.6,156000.0,6.48,,04-30
322,600687,刚泰控股,0.1,-47.28,,2.62,,3670.33,-36.58,,04-30
323,000066,长城电脑,-0.07,-2406.67,,-3.47,,-9161.63,-2416.74,,04-30
324,600100,同方股份,-0.01,-116.63,,-0.14,,-1528.56,-118.28,,04-30
325,600586,金晶科技,0.02,-33.33,,0.74,,3048.18,-25.35,,04-30
326,601880,大连港,0.03,-25.0,,0.89,,11984.61,-34.46,,04-30
327,600027,华电国际,0.16,45.45,,5.1,,120075.9,47.74,,04-30
328,601668,中国建筑,0.15,25.0,4.08,3.85,-1.26,462592.5,29.62,,04-30
329,600869,智慧能源,0.03,50.0,,1.07,,3354.15,39.29,,04-30
330,600675,*ST中企,0.19,146.15,,5.07,,29856.64,147.31,,04-30
331,601111,中国国航,0.01,-50.0,,0.17,,9270.8,-62.71,,04-30
332,600170,上海建工,0.12,-7.69,4.79,2.46,-2.85,32663.02,10.64,,04-30
333,000048,康达尔,0.01,134.29,,0.8,,321.69,135.21,,04-30
334,600982,宁波热电,0.17,88.76,,2.96,,2932.5,88.76,,04-30
335,600291,西水股份,0.28,446.71,,4.96,,10832.61,447.08,,04-30
336,600798,宁波海运,-0.02,-30.41,,-0.68,,-1314.43,-30.59,,04-30
337,600345,长江通信,0.02,0.0,,0.46,,492.04,12.33,,04-30
338,000592,平潭发展,0.0,-125.0,,0.02,,23.99,-123.53,,04-30
339,600398,海澜之家,0.16,166.67,,14.74,,64502.13,1607.67,,04-30
340,600331,宏达股份,-0.04,-2466.67,,-4.91,,-650.46,-516.62,,04-30
341,000713,丰乐种业,0.05,0.0,,1.08,,1410.19,-3.88,,04-30
342,600734,实达集团,-0.03,-24.23,,,,-959.4,-23.89,,04-30
343,600004,白云机场,0.22,15.43,,3.17,,24915.4,15.15,,04-30
344,000033,*ST新都,-0.02,18.92,,-2.16,,-580.22,19.11,,04-30
345,600567,山鹰纸业,0.01,-308.33,,0.73,,4290.74,-659.68,,04-30
346,603333,明星电缆,-0.03,-1550.0,,-0.97,,-1498.05,-1501.59,,04-30
347,000982,中银绒业,0.06,-53.85,,2.8,,5579.0,-38.86,,04-30
348,601918,*ST新集,-0.08,-262.0,3.29,-2.45,-0.01,-21079.22,-325.94,,04-30
349,600658,电子城,0.47,-6.0,,9.72,,27254.59,-6.03,,04-30
350,000548,湖南投资,0.01,-12.5,,0.26,,381.68,-9.63,,04-30
351,600182,S佳通,0.18,12.5,,6.01,,6278.56,16.24,,04-30
352,600898,三联商社,0.01,14.41,1.27,1.01,-0.08,320.39,13.81,,04-30
353,600973,宝胜股份,0.04,-23.64,,0.83,,1724.52,2.89,,04-30
354,601398,工商银行,0.21,5.0,3.87,5.57,,7330200.0,6.63,,04-30
355,600871,石化油服,-0.06,-22.54,1.13,-4.73,0.03,-32786.1,15.23,,04-30
356,600380,健康元,0.08,7.76,,2.9,0.12,12019.61,7.71,,04-30
357,000402,金融街,0.09,-30.77,,1.19,,26776.81,-30.91,,04-30
358,000682,东方电子,0.0,7.14,,0.3,,436.08,6.98,,04-30
359,000030,富奥股份,0.12,-14.29,,3.95,,15298.43,11.15,,04-30
360,000981,银亿股份,0.11,37.5,,2.27,,9775.42,45.13,,04-30
361,600547,山东黄金,0.07,-82.5,,1.09,,9307.39,-83.78,,04-30
362,600532,宏达矿业,0.04,-20.0,,1.57,,1680.09,-8.77,,04-30
363,600145,*ST新亿,-0.0,-206.25,,,,-63.06,-205.18,,04-30
364,600031,三一重工,0.11,-47.62,,3.4,,82715.1,-47.39,,04-30
365,601699,潞安环能,0.1,-59.2,,1.35,,23401.15,-59.3,,04-30
366,000895,双汇发展,0.49,-28.94,,7.37,,107763.23,42.13,,04-30
367,600120,浙江东方,0.28,0.0,,3.37,,13972.75,0.06,,04-30
368,300355,蒙草生态,0.1,400.0,5.52,2.01,-0.53,2185.96,567.51,,04-30
369,600738,兰州民百,0.09,-19.47,2.88,3.22,-0.18,3367.15,-19.05,,04-30
370,000511,*ST烯碳,0.01,41.86,,0.42,,706.94,42.01,,04-30
371,600884,杉杉股份,0.05,23.68,,0.61,,1940.74,23.8,,04-30
372,000906,物产中拓,0.06,20.0,,1.92,,2012.3,24.34,,04-30
373,600819,耀皮玻璃,0.01,100.0,,0.35,,1124.04,136.53,,04-30
374,000837,秦川机床,-0.02,-532.14,,-0.78,,-843.92,-532.21,,04-30
375,600381,ST春天,-0.01,-196.92,,,,-1002.77,-196.36,,04-30
376,600764,中电广通,-0.0,-114.29,,-0.05,,-29.71,-112.13,,04-30
